"","time","lat","lon","depth","temp","salt"
"190","1969-08-15T00:00:00Z",73.25,274.25,5.01,-1.21763348579407,30.2246227264404
"191","1969-08-15T00:00:00Z",73.75,273.75,5.01,-1.03611719608307,29.1081504821777
"192","1969-08-15T00:00:00Z",73.75,274.25,5.01,-1.06618297100067,29.2610912322998
"193","1969-09-15T00:00:00Z",72.75,273.75,5.01,-1.29097402095795,30.4379806518555
"194","1969-09-15T00:00:00Z",72.75,274.25,5.01,-1.29147791862488,30.4696846008301
"195","1969-09-15T00:00:00Z",73.25,273.75,5.01,-1.23174428939819,30.1769428253174
"196","1969-09-15T00:00:00Z",73.25,274.25,5.01,-1.21826958656311,30.0620174407959
"197","1969-09-15T00:00:00Z",73.75,273.75,5.01,-1.20223164558411,29.3546829223633
"198","1969-09-15T00:00:00Z",73.75,274.25,5.01,-1.20743417739868,29.3863620758057
"199","1969-10-15T00:00:00Z",72.75,273.75,5.01,-1.30206382274628,30.6658840179443
"200","1969-10-15T00:00:00Z",72.75,274.25,5.01,-1.30049693584442,30.6605625152588
"201","1969-10-15T00:00:00Z",73.25,273.75,5.01,-1.2817622423172,30.5330295562744
"202","1969-10-15T00:00:00Z",73.25,274.25,5.01,-1.27740180492401,30.4178905487061
"203","1969-10-15T00:00:00Z",73.75,273.75,5.01,-1.32839620113373,30.3231658935547
"204","1969-10-15T00:00:00Z",73.75,274.25,5.01,-1.32454347610474,30.2572021484375
"205","1969-11-15T00:00:00Z",72.75,273.75,5.01,-1.30550754070282,30.9016418457031
"206","1969-11-15T00:00:00Z",72.75,274.25,5.01,-1.3048574924469,30.8946189880371
"207","1969-11-15T00:00:00Z",73.25,273.75,5.01,-1.30196917057037,30.8110980987549
"208","1969-11-15T00:00:00Z",73.25,274.25,5.01,-1.30645096302032,30.7488536834717
"209","1969-11-15T00:00:00Z",73.75,273.75,5.01,-1.40012562274933,29.9740753173828
"210","1969-11-15T00:00:00Z",73.75,274.25,5.01,-1.39938426017761,30.0207996368408
"211","1969-12-15T00:00:00Z",72.75,273.75,5.01,-1.30160760879517,31.1362953186035
"212","1969-12-15T00:00:00Z",72.75,274.25,5.01,-1.30053162574768,31.1342945098877
"213","1969-12-15T00:00:00Z",73.25,273.75,5.01,-1.30064427852631,31.1000461578369
"214","1969-12-15T00:00:00Z",73.25,274.25,5.01,-1.31479251384735,31.0444564819336
"215","1969-12-15T00:00:00Z",73.75,273.75,5.01,-1.45267570018768,30.2916870117188
"216","1969-12-15T00:00:00Z",73.75,274.25,5.01,-1.4457049369812,30.3550605773926
"217","1970-01-15T00:00:00Z",72.75,273.75,5.01,-1.2624694108963,31.4422149658203
"218","1970-01-15T00:00:00Z",72.75,274.25,5.01,-1.26205468177795,31.4411201477051
"219","1970-01-15T00:00:00Z",73.25,273.75,5.01,-1.2711615562439,31.4250392913818
"220","1970-01-15T00:00:00Z",73.25,274.25,5.01,-1.30944836139679,31.332052230835
"221","1970-01-15T00:00:00Z",73.75,273.75,5.01,-1.4514297246933,30.603967666626
"222","1970-01-15T00:00:00Z",73.75,274.25,5.01,-1.45090782642365,30.6504001617432
"223","1970-02-15T00:00:00Z",72.75,273.75,5.01,-1.2224406003952,31.7197113037109
"224","1970-02-15T00:00:00Z",72.75,274.25,5.01,-1.22289955615997,31.7179012298584
"225","1970-02-15T00:00:00Z",73.25,273.75,5.01,-1.24327850341797,31.6993541717529
"226","1970-02-15T00:00:00Z",73.25,274.25,5.01,-1.28913378715515,31.6015548706055
"227","1970-02-15T00:00:00Z",73.75,273.75,5.01,-1.43591248989105,31.0649318695068
"228","1970-02-15T00:00:00Z",73.75,274.25,5.01,-1.42637717723846,31.0829048156738
"229","1970-03-15T00:00:00Z",72.75,273.75,5.01,-1.17077398300171,32.0047264099121
"230","1970-03-15T00:00:00Z",72.75,274.25,5.01,-1.17220294475555,32.0036849975586
"231","1970-03-15T00:00:00Z",73.25,273.75,5.01,-1.18954849243164,32.007740020752
"232","1970-03-15T00:00:00Z",73.25,274.25,5.01,-1.23505795001984,31.9478530883789
"233","1970-03-15T00:00:00Z",73.75,273.75,5.01,-1.42269241809845,31.4857845306396
"234","1970-03-15T00:00:00Z",73.75,274.25,5.01,-1.38318336009979,31.555814743042
"235","1970-04-15T00:00:00Z",72.75,273.75,5.01,-1.14809715747833,32.2145462036133
"236","1970-04-15T00:00:00Z",72.75,274.25,5.01,-1.14842510223389,32.2156715393066
"237","1970-04-15T00:00:00Z",73.25,273.75,5.01,-1.17137825489044,32.2234191894531
"238","1970-04-15T00:00:00Z",73.25,274.25,5.01,-1.20427691936493,32.1870803833008
"239","1970-04-15T00:00:00Z",73.75,273.75,5.01,-1.37981569766998,31.806547164917
"240","1970-04-15T00:00:00Z",73.75,274.25,5.01,-1.34872364997864,31.8810043334961
"241","1970-05-15T00:00:00Z",72.75,273.75,5.01,-1.15559101104736,32.3270416259766
"242","1970-05-15T00:00:00Z",72.75,274.25,5.01,-1.15753674507141,32.3272895812988
"243","1970-05-15T00:00:00Z",73.25,273.75,5.01,-1.18201565742493,32.3366813659668
"244","1970-05-15T00:00:00Z",73.25,274.25,5.01,-1.21796691417694,32.3005065917969
"245","1970-05-15T00:00:00Z",73.75,273.75,5.01,-1.3917019367218,31.9169006347656
"246","1970-05-15T00:00:00Z",73.75,274.25,5.01,-1.37208354473114,31.9709911346436
"247","1970-06-15T00:00:00Z",72.75,273.75,5.01,-1.15890645980835,32.4102592468262
"248","1970-06-15T00:00:00Z",72.75,274.25,5.01,-1.16228008270264,32.4096946716309
"249","1970-06-15T00:00:00Z",73.25,273.75,5.01,-1.19695496559143,32.413501739502
"250","1970-06-15T00:00:00Z",73.25,274.25,5.01,-1.24317979812622,32.3697967529297
"251","1970-06-15T00:00:00Z",73.75,273.75,5.01,-1.42423462867737,31.9298286437988
"252","1970-06-15T00:00:00Z",73.75,274.25,5.01,-1.41273558139801,31.971118927002
"253","1970-07-15T00:00:00Z",72.75,273.75,5.01,-0.928808808326721,32.3998260498047
"254","1970-07-15T00:00:00Z",72.75,274.25,5.01,-0.962521016597748,32.3990478515625
"255","1970-07-15T00:00:00Z",73.25,273.75,5.01,-1.10602867603302,32.3653755187988
"256","1970-07-15T00:00:00Z",73.25,274.25,5.01,-1.22231614589691,32.2869911193848
"257","1970-07-15T00:00:00Z",73.75,273.75,5.01,-1.21012377738953,31.5242023468018
"258","1970-07-15T00:00:00Z",73.75,274.25,5.01,-1.24725961685181,31.6445446014404
"259","1970-08-15T00:00:00Z",72.75,273.75,5.01,-1.16437125205994,31.9645481109619
"260","1970-08-15T00:00:00Z",72.75,274.25,5.01,-1.15799117088318,32.0294151306152
"261","1970-08-15T00:00:00Z",73.25,273.75,5.01,-1.29270112514496,31.8247146606445
"262","1970-08-15T00:00:00Z",73.25,274.25,5.01,-1.29966330528259,31.6903476715088
"263","1970-08-15T00:00:00Z",73.75,273.75,5.01,-0.980614721775055,29.665018081665
"264","1970-08-15T00:00:00Z",73.75,274.25,5.01,-1.01690936088562,29.9583377838135
"265","1970-09-15T00:00:00Z",72.75,273.75,5.01,-1.39805316925049,31.0815372467041
"266","1970-09-15T00:00:00Z",72.75,274.25,5.01,-1.39985823631287,31.1123237609863
"267","1970-09-15T00:00:00Z",73.25,273.75,5.01,-1.38429713249207,30.8331966400146
"268","1970-09-15T00:00:00Z",73.25,274.25,5.01,-1.39356744289398,30.7504138946533
"269","1970-09-15T00:00:00Z",73.75,273.75,5.01,-1.45872223377228,30.393346786499
"270","1970-09-15T00:00:00Z",73.75,274.25,5.01,-1.45479440689087,30.3292350769043
"271","1970-10-15T00:00:00Z",72.75,273.75,5.01,-1.46724450588226,31.2282638549805
"272","1970-10-15T00:00:00Z",72.75,274.25,5.01,-1.46686494350433,31.2282791137695
"273","1970-10-15T00:00:00Z",73.25,273.75,5.01,-1.50317215919495,31.1347465515137
"274","1970-10-15T00:00:00Z",73.25,274.25,5.01,-1.53586542606354,31.0837020874023
"275","1970-10-15T00:00:00Z",73.75,273.75,5.01,-1.41629099845886,30.4518623352051
"276","1970-10-15T00:00:00Z",73.75,274.25,5.01,-1.45693743228912,30.524435043335
"277","1970-11-15T00:00:00Z",72.75,273.75,5.01,-1.4980616569519,31.3788280487061
"278","1970-11-15T00:00:00Z",72.75,274.25,5.01,-1.49825811386108,31.3753089904785
"279","1970-11-15T00:00:00Z",73.25,273.75,5.01,-1.54326820373535,31.2718029022217
"280","1970-11-15T00:00:00Z",73.25,274.25,5.01,-1.5491179227829,31.0928325653076
"281","1970-11-15T00:00:00Z",73.75,273.75,5.01,-1.36997723579407,29.9510841369629
"282","1970-11-15T00:00:00Z",73.75,274.25,5.01,-1.38538467884064,30.0237636566162
"283","1970-12-15T00:00:00Z",72.75,273.75,5.01,-1.52380990982056,31.4390239715576
"284","1970-12-15T00:00:00Z",72.75,274.25,5.01,-1.52270090579987,31.4531173706055
"285","1970-12-15T00:00:00Z",73.25,273.75,5.01,-1.54245173931122,31.0827693939209
"286","1970-12-15T00:00:00Z",73.25,274.25,5.01,-1.52104938030243,30.7943592071533
"287","1970-12-15T00:00:00Z",73.75,273.75,5.01,-1.44119834899902,29.8235855102539
"288","1970-12-15T00:00:00Z",73.75,274.25,5.01,-1.43787658214569,29.9278659820557
"289","1971-01-15T00:00:00Z",72.75,273.75,5.01,-1.54608142375946,31.4799613952637
"290","1971-01-15T00:00:00Z",72.75,274.25,5.01,-1.54324579238892,31.4767246246338
"291","1971-01-15T00:00:00Z",73.25,273.75,5.01,-1.5375474691391,31.1288776397705
"292","1971-01-15T00:00:00Z",73.25,274.25,5.01,-1.51201772689819,30.9582672119141
"293","1971-01-15T00:00:00Z",73.75,273.75,5.01,-1.48183500766754,30.2202854156494
"294","1971-01-15T00:00:00Z",73.75,274.25,5.01,-1.4794385433197,30.3432369232178
"295","1971-02-15T00:00:00Z",72.75,273.75,5.01,-1.51910650730133,31.6474304199219
"296","1971-02-15T00:00:00Z",72.75,274.25,5.01,-1.51611053943634,31.6400737762451
"297","1971-02-15T00:00:00Z",73.25,273.75,5.01,-1.5031441450119,31.4445705413818
