,lat,lon,elevation,species,year,d18o
55,24.917,-80.757778,-5,Solenastrea bournoni,1879,-2.54
56,24.917,-80.757778,-5,Solenastrea bournoni,1880,-2.47
57,24.917,-80.757778,-5,Solenastrea bournoni,1881,-2.49
58,24.917,-80.757778,-5,Solenastrea bournoni,1882,-1.64
59,24.917,-80.757778,-5,Solenastrea bournoni,1883,-1.89
60,24.917,-80.757778,-5,Solenastrea bournoni,1884,-2.49
61,24.917,-80.757778,-5,Solenastrea bournoni,1885,-2.31
62,24.917,-80.757778,-5,Solenastrea bournoni,1886,-2.29
63,24.917,-80.757778,-5,Solenastrea bournoni,1887,-1.96
64,24.917,-80.757778,-5,Solenastrea bournoni,1888,-1.84
65,24.917,-80.757778,-5,Solenastrea bournoni,1889,-2.75
66,24.917,-80.757778,-5,Solenastrea bournoni,1890,-2.53
67,24.917,-80.757778,-5,Solenastrea bournoni,1891,-2.84
68,24.917,-80.757778,-5,Solenastrea bournoni,1892,-3.22
69,24.917,-80.757778,-5,Solenastrea bournoni,1893,-2.82
70,24.917,-80.757778,-5,Solenastrea bournoni,1894,-3.21
71,24.917,-80.757778,-5,Solenastrea bournoni,1895,-2.99
72,24.917,-80.757778,-5,Solenastrea bournoni,1896,-2.71
73,24.917,-80.757778,-5,Solenastrea bournoni,1897,-3.0
74,24.917,-80.757778,-5,Solenastrea bournoni,1898,-3.73
75,24.917,-80.757778,-5,Solenastrea bournoni,1899,-3.04
76,24.917,-80.757778,-5,Solenastrea bournoni,1900,-3.86
77,24.917,-80.757778,-5,Solenastrea bournoni,1901,-2.87
78,24.917,-80.757778,-5,Solenastrea bournoni,1902,-2.77
79,24.917,-80.757778,-5,Solenastrea bournoni,1903,-2.78
80,24.917,-80.757778,-5,Solenastrea bournoni,1904,-2.5
81,24.917,-80.757778,-5,Solenastrea bournoni,1905,-2.98
82,24.917,-80.757778,-5,Solenastrea bournoni,1906,-2.45
83,24.917,-80.757778,-5,Solenastrea bournoni,1907,-2.76
84,24.917,-80.757778,-5,Solenastrea bournoni,1908,-3.1
85,24.917,-80.757778,-5,Solenastrea bournoni,1909,-2.58
86,24.917,-80.757778,-5,Solenastrea bournoni,1910,-2.19
87,24.917,-80.757778,-5,Solenastrea bournoni,1911,-2.28
88,24.917,-80.757778,-5,Solenastrea bournoni,1912,-2.11
89,24.917,-80.757778,-5,Solenastrea bournoni,1913,-1.92
90,24.917,-80.757778,-5,Solenastrea bournoni,1914,-2.22
91,24.917,-80.757778,-5,Solenastrea bournoni,1915,-2.04
92,24.917,-80.757778,-5,Solenastrea bournoni,1916,-2.3
93,24.917,-80.757778,-5,Solenastrea bournoni,1917,-2.31
94,24.917,-80.757778,-5,Solenastrea bournoni,1918,-2.37
95,24.917,-80.757778,-5,Solenastrea bournoni,1919,-2.48
96,24.917,-80.757778,-5,Solenastrea bournoni,1920,-2.68
97,24.917,-80.757778,-5,Solenastrea bournoni,1921,-2.63
98,24.917,-80.757778,-5,Solenastrea bournoni,1922,-2.12
99,24.917,-80.757778,-5,Solenastrea bournoni,1923,-2.49
100,24.917,-80.757778,-5,Solenastrea bournoni,1924,-2.23
101,24.917,-80.757778,-5,Solenastrea bournoni,1925,-2.24
102,24.917,-80.757778,-5,Solenastrea bournoni,1926,-2.3
103,24.917,-80.757778,-5,Solenastrea bournoni,1927,-2.2
104,24.917,-80.757778,-5,Solenastrea bournoni,1928,-2.46
105,24.917,-80.757778,-5,Solenastrea bournoni,1929,-2.6
106,24.917,-80.757778,-5,Solenastrea bournoni,1930,-2.13
107,24.917,-80.757778,-5,Solenastrea bournoni,1931,-2.33
108,24.917,-80.757778,-5,Solenastrea bournoni,1932,-2.47
109,24.917,-80.757778,-5,Solenastrea bournoni,1933,-2.82
110,24.917,-80.757778,-5,Solenastrea bournoni,1934,-2.1
111,24.917,-80.757778,-5,Solenastrea bournoni,1935,-2.38
112,24.917,-80.757778,-5,Solenastrea bournoni,1936,-2.55
113,24.917,-80.757778,-5,Solenastrea bournoni,1937,-2.4
114,24.917,-80.757778,-5,Solenastrea bournoni,1938,-2.39
115,24.917,-80.757778,-5,Solenastrea bournoni,1939,-2.02
116,24.917,-80.757778,-5,Solenastrea bournoni,1940,-2.3
117,24.917,-80.757778,-5,Solenastrea bournoni,1941,-2.63
118,24.917,-80.757778,-5,Solenastrea bournoni,1942,-2.5
119,24.917,-80.757778,-5,Solenastrea bournoni,1943,-2.71
120,24.917,-80.757778,-5,Solenastrea bournoni,1944,-2.21
121,24.917,-80.757778,-5,Solenastrea bournoni,1945,-2.49
122,24.917,-80.757778,-5,Solenastrea bournoni,1946,-2.58
123,24.917,-80.757778,-5,Solenastrea bournoni,1947,-3.02
124,24.917,-80.757778,-5,Solenastrea bournoni,1948,-2.36
125,24.917,-80.757778,-5,Solenastrea bournoni,1949,-2.33
126,24.917,-80.757778,-5,Solenastrea bournoni,1950,-2.47
127,24.917,-80.757778,-5,Solenastrea bournoni,1951,-2.41
128,24.917,-80.757778,-5,Solenastrea bournoni,1952,-2.69
129,24.917,-80.757778,-5,Solenastrea bournoni,1953,-2.35
130,24.917,-80.757778,-5,Solenastrea bournoni,1954,-2.34
131,24.917,-80.757778,-5,Solenastrea bournoni,1955,-2.31
132,24.917,-80.757778,-5,Solenastrea bournoni,1956,-2.6
133,24.917,-80.757778,-5,Solenastrea bournoni,1957,-2.62
134,24.917,-80.757778,-5,Solenastrea bournoni,1958,-2.47
135,24.917,-80.757778,-5,Solenastrea bournoni,1959,-2.6
136,24.917,-80.757778,-5,Solenastrea bournoni,1960,-2.48
137,24.917,-80.757778,-5,Solenastrea bournoni,1961,-1.94
138,24.917,-80.757778,-5,Solenastrea bournoni,1962,-1.98
139,24.917,-80.757778,-5,Solenastrea bournoni,1963,-2.14
140,24.917,-80.757778,-5,Solenastrea bournoni,1964,-2.3
141,24.917,-80.757778,-5,Solenastrea bournoni,1965,-2.23
142,24.917,-80.757778,-5,Solenastrea bournoni,1966,-2.54
143,24.917,-80.757778,-5,Solenastrea bournoni,1967,-2.38
144,24.917,-80.757778,-5,Solenastrea bournoni,1968,-2.91
145,24.917,-80.757778,-5,Solenastrea bournoni,1969,-1.94
146,24.917,-80.757778,-5,Solenastrea bournoni,1970,-2.33
147,24.917,-80.757778,-5,Solenastrea bournoni,1971,-2.51
148,24.917,-80.757778,-5,Solenastrea bournoni,1972,-2.2
149,24.917,-80.757778,-5,Solenastrea bournoni,1973,-2.42
150,24.917,-80.757778,-5,Solenastrea bournoni,1974,-2.02
151,24.917,-80.757778,-5,Solenastrea bournoni,1975,-2.15
152,24.917,-80.757778,-5,Solenastrea bournoni,1976,-2.4
153,24.917,-80.757778,-5,Solenastrea bournoni,1977,-2.49
154,24.917,-80.757778,-5,Solenastrea bournoni,1978,-2.58
155,24.917,-80.757778,-5,Solenastrea bournoni,1979,-2.91
156,24.917,-80.757778,-5,Solenastrea bournoni,1980,-2.6
157,24.917,-80.757778,-5,Solenastrea bournoni,1981,-2.81
158,24.917,-80.757778,-5,Solenastrea bournoni,1982,-3.2
159,24.917,-80.757778,-5,Solenastrea bournoni,1983,-2.8
160,24.917,-80.757778,-5,Solenastrea bournoni,1984,-2.49
161,24.917,-80.757778,-5,Solenastrea bournoni,1985,-2.54
0,11.17,-60.85,-4,Sidereastrea siderea,1979,-2.886018181818182
1,11.17,-60.85,-4,Sidereastrea siderea,1980,-2.83895
2,11.17,-60.85,-4,Sidereastrea siderea,1981,-3.0044333333333335
3,11.17,-60.85,-4,Sidereastrea siderea,1982,-2.7473666666666667
4,11.17,-60.85,-4,Sidereastrea siderea,1983,-2.763541666666667
5,11.17,-60.85,-4,Sidereastrea siderea,1984,-2.739708333333333
6,11.17,-60.85,-4,Sidereastrea siderea,1985,-2.7716499999999997
7,11.17,-60.85,-4,Sidereastrea siderea,1986,-2.9443333333333332
8,11.17,-60.85,-4,Sidereastrea siderea,1987,-2.9360416666666667
9,11.17,-60.85,-4,Sidereastrea siderea,1988,-2.709091666666667
10,11.17,-60.85,-4,Sidereastrea siderea,1989,-3.124241666666667
0,25.38,-80.17,-10,Montastraea faveolata,1751,-3.99
1,25.38,-80.17,-10,Montastraea faveolata,1752,-3.81
2,25.38,-80.17,-10,Montastraea faveolata,1753,-3.59
3,25.38,-80.17,-10,Montastraea faveolata,1754,-3.66
4,25.38,-80.17,-10,Montastraea faveolata,1755,-3.74
5,25.38,-80.17,-10,Montastraea faveolata,1756,-3.81
6,25.38,-80.17,-10,Montastraea faveolata,1757,-3.74
7,25.38,-80.17,-10,Montastraea faveolata,1758,-3.37
8,25.38,-80.17,-10,Montastraea faveolata,1759,-3.25
9,25.38,-80.17,-10,Montastraea faveolata,1760,-3.5
10,25.38,-80.17,-10,Montastraea faveolata,1761,-3.44
11,25.38,-80.17,-10,Montastraea faveolata,1762,-3.57
12,25.38,-80.17,-10,Montastraea faveolata,1763,-3.55
13,25.38,-80.17,-10,Montastraea faveolata,1764,-3.62
14,25.38,-80.17,-10,Montastraea faveolata,1765,-3.35
15,25.38,-80.17,-10,Montastraea faveolata,1766,-3.24
16,25.38,-80.17,-10,Montastraea faveolata,1767,-3.26
17,25.38,-80.17,-10,Montastraea faveolata,1768,-3.41
18,25.38,-80.17,-10,Montastraea faveolata,1769,-3.23
19,25.38,-80.17,-10,Montastraea faveolata,1770,-3.32
20,25.38,-80.17,-10,Montastraea faveolata,1771,-3.46
21,25.38,-80.17,-10,Montastraea faveolata,1772,-3.74
22,25.38,-80.17,-10,Montastraea faveolata,1773,-3.43
23,25.38,-80.17,-10,Montastraea faveolata,1774,-3.46
24,25.38,-80.17,-10,Montastraea faveolata,1775,-3.5
25,25.38,-80.17,-10,Montastraea faveolata,1776,-3.57
26,25.38,-80.17,-10,Montastraea faveolata,1777,-3.44
27,25.38,-80.17,-10,Montastraea faveolata,1778,-3.57
28,25.38,-80.17,-10,Montastraea faveolata,1779,-3.55
29,25.38,-80.17,-10,Montastraea faveolata,1780,-3.5
30,25.38,-80.17,-10,Montastraea faveolata,1781,-2.97
31,25.38,-80.17,-10,Montastraea faveolata,1782,-3.37
32,25.38,-80.17,-10,Montastraea faveolata,1783,-3.41
33,25.38,-80.17,-10,Montastraea faveolata,1784,-3.74
34,25.38,-80.17,-10,Montastraea faveolata,1785,-3.66
35,25.38,-80.17,-10,Montastraea faveolata,1786,-3.32
36,25.38,-80.17,-10,Montastraea faveolata,1787,-3.42
37,25.38,-80.17,-10,Montastraea faveolata,1788,-3.51
38,25.38,-80.17,-10,Montastraea faveolata,1789,-3.71
39,25.38,-80.17,-10,Montastraea faveolata,1790,-3.58
40,25.38,-80.17,-10,Montastraea faveolata,1791,-3.46
41,25.38,-80.17,-10,Montastraea faveolata,1792,-3.46
42,25.38,-80.17,-10,Montastraea faveolata,1793,-3.68
43,25.38,-80.17,-10,Montastraea faveolata,1794,-3.83
44,25.38,-80.17,-10,Montastraea faveolata,1795,-3.66
45,25.38,-80.17,-10,Montastraea faveolata,1796,-3.51
46,25.38,-80.17,-10,Montastraea faveolata,1797,-3.41
47,25.38,-80.17,-10,Montastraea faveolata,1798,-3.0
48,25.38,-80.17,-10,Montastraea faveolata,1799,-2.85
49,25.38,-80.17,-10,Montastraea faveolata,1800,-3.52
50,25.38,-80.17,-10,Montastraea faveolata,1801,-3.54
51,25.38,-80.17,-10,Montastraea faveolata,1802,-3.54
52,25.38,-80.17,-10,Montastraea faveolata,1803,-3.44
53,25.38,-80.17,-10,Montastraea faveolata,1804,-3.37
54,25.38,-80.17,-10,Montastraea faveolata,1805,-3.6
55,25.38,-80.17,-10,Montastraea faveolata,1806,-3.43
56,25.38,-80.17,-10,Montastraea faveolata,1807,-3.69
57,25.38,-80.17,-10,Montastraea faveolata,1808,-3.68
58,25.38,-80.17,-10,Montastraea faveolata,1809,-3.41
59,25.38,-80.17,-10,Montastraea faveolata,1810,-3.39
60,25.38,-80.17,-10,Montastraea faveolata,1811,-3.15
61,25.38,-80.17,-10,Montastraea faveolata,1812,-2.99
62,25.38,-80.17,-10,Montastraea faveolata,1813,-2.99
63,25.38,-80.17,-10,Montastraea faveolata,1814,-3.21
64,25.38,-80.17,-10,Montastraea faveolata,1815,-3.43
65,25.38,-80.17,-10,Montastraea faveolata,1816,-3.6
66,25.38,-80.17,-10,Montastraea faveolata,1817,-3.77
67,25.38,-80.17,-10,Montastraea faveolata,1818,-3.89
68,25.38,-80.17,-10,Montastraea faveolata,1819,-3.38
69,25.38,-80.17,-10,Montastraea faveolata,1820,-3.4
70,25.38,-80.17,-10,Montastraea faveolata,1821,-3.52
71,25.38,-80.17,-10,Montastraea faveolata,1822,-3.45
72,25.38,-80.17,-10,Montastraea faveolata,1823,-3.43
73,25.38,-80.17,-10,Montastraea faveolata,1824,-3.49
74,25.38,-80.17,-10,Montastraea faveolata,1825,-3.44
75,25.38,-80.17,-10,Montastraea faveolata,1826,-3.62
76,25.38,-80.17,-10,Montastraea faveolata,1827,-3.58
77,25.38,-80.17,-10,Montastraea faveolata,1828,-3.6
78,25.38,-80.17,-10,Montastraea faveolata,1829,-3.66
79,25.38,-80.17,-10,Montastraea faveolata,1830,-3.68
80,25.38,-80.17,-10,Montastraea faveolata,1831,-3.65
81,25.38,-80.17,-10,Montastraea faveolata,1832,-3.49
82,25.38,-80.17,-10,Montastraea faveolata,1833,-3.53
83,25.38,-80.17,-10,Montastraea faveolata,1834,-3.85
84,25.38,-80.17,-10,Montastraea faveolata,1835,-3.81
85,25.38,-80.17,-10,Montastraea faveolata,1836,-3.72
86,25.38,-80.17,-10,Montastraea faveolata,1837,-3.78
87,25.38,-80.17,-10,Montastraea faveolata,1838,-3.25
88,25.38,-80.17,-10,Montastraea faveolata,1839,-3.41
89,25.38,-80.17,-10,Montastraea faveolata,1840,-3.12
90,25.38,-80.17,-10,Montastraea faveolata,1841,-3.27
91,25.38,-80.17,-10,Montastraea faveolata,1842,-3.86
92,25.38,-80.17,-10,Montastraea faveolata,1843,-4.11
93,25.38,-80.17,-10,Montastraea faveolata,1844,-3.86
94,25.38,-80.17,-10,Montastraea faveolata,1845,-4.06
95,25.38,-80.17,-10,Montastraea faveolata,1846,-3.62
96,25.38,-80.17,-10,Montastraea faveolata,1847,-4.02
97,25.38,-80.17,-10,Montastraea faveolata,1848,-3.94
98,25.38,-80.17,-10,Montastraea faveolata,1849,-3.86
99,25.38,-80.17,-10,Montastraea faveolata,1850,-3.9
100,25.38,-80.17,-10,Montastraea faveolata,1851,-3.58
101,25.38,-80.17,-10,Montastraea faveolata,1852,-3.53
102,25.38,-80.17,-10,Montastraea faveolata,1853,-3.76
103,25.38,-80.17,-10,Montastraea faveolata,1854,-3.45
104,25.38,-80.17,-10,Montastraea faveolata,1855,-3.31
105,25.38,-80.17,-10,Montastraea faveolata,1856,-3.42
106,25.38,-80.17,-10,Montastraea faveolata,1857,-3.3
107,25.38,-80.17,-10,Montastraea faveolata,1858,-3.38
108,25.38,-80.17,-10,Montastraea faveolata,1859,-3.28
109,25.38,-80.17,-10,Montastraea faveolata,1860,-3.51
110,25.38,-80.17,-10,Montastraea faveolata,1861,-3.84
111,25.38,-80.17,-10,Montastraea faveolata,1862,-3.42
112,25.38,-80.17,-10,Montastraea faveolata,1863,-3.56
113,25.38,-80.17,-10,Montastraea faveolata,1864,-3.94
114,25.38,-80.17,-10,Montastraea faveolata,1865,-3.67
115,25.38,-80.17,-10,Montastraea faveolata,1866,-3.75
116,25.38,-80.17,-10,Montastraea faveolata,1867,-3.17
117,25.38,-80.17,-10,Montastraea faveolata,1868,-3.67
118,25.38,-80.17,-10,Montastraea faveolata,1869,-3.06
119,25.38,-80.17,-10,Montastraea faveolata,1870,-3.35
120,25.38,-80.17,-10,Montastraea faveolata,1871,-3.57
121,25.38,-80.17,-10,Montastraea faveolata,1872,-3.76
122,25.38,-80.17,-10,Montastraea faveolata,1873,-3.4
123,25.38,-80.17,-10,Montastraea faveolata,1874,-3.43
124,25.38,-80.17,-10,Montastraea faveolata,1875,-3.28
125,25.38,-80.17,-10,Montastraea faveolata,1876,-3.68
126,25.38,-80.17,-10,Montastraea faveolata,1877,-3.47
127,25.38,-80.17,-10,Montastraea faveolata,1878,-3.21
128,25.38,-80.17,-10,Montastraea faveolata,1879,-3.35
129,25.38,-80.17,-10,Montastraea faveolata,1880,-3.26
130,25.38,-80.17,-10,Montastraea faveolata,1881,-3.44
131,25.38,-80.17,-10,Montastraea faveolata,1882,-3.43
132,25.38,-80.17,-10,Montastraea faveolata,1883,-3.71
133,25.38,-80.17,-10,Montastraea faveolata,1884,-3.52
134,25.38,-80.17,-10,Montastraea faveolata,1885,-3.46
135,25.38,-80.17,-10,Montastraea faveolata,1886,-3.29
136,25.38,-80.17,-10,Montastraea faveolata,1887,-3.51
137,25.38,-80.17,-10,Montastraea faveolata,1888,-3.78
138,25.38,-80.17,-10,Montastraea faveolata,1889,-3.48
139,25.38,-80.17,-10,Montastraea faveolata,1890,-3.74
140,25.38,-80.17,-10,Montastraea faveolata,1891,-3.8
141,25.38,-80.17,-10,Montastraea faveolata,1892,-3.57
142,25.38,-80.17,-10,Montastraea faveolata,1893,-3.37
143,25.38,-80.17,-10,Montastraea faveolata,1894,-3.51
144,25.38,-80.17,-10,Montastraea faveolata,1895,-3.33
145,25.38,-80.17,-10,Montastraea faveolata,1896,-3.31
146,25.38,-80.17,-10,Montastraea faveolata,1897,-3.12
147,25.38,-80.17,-10,Montastraea faveolata,1898,-3.71
148,25.38,-80.17,-10,Montastraea faveolata,1899,-3.39
149,25.38,-80.17,-10,Montastraea faveolata,1900,-3.38
150,25.38,-80.17,-10,Montastraea faveolata,1901,-3.34
151,25.38,-80.17,-10,Montastraea faveolata,1902,-3.27
152,25.38,-80.17,-10,Montastraea faveolata,1903,-3.79
153,25.38,-80.17,-10,Montastraea faveolata,1904,-3.65
154,25.38,-80.17,-10,Montastraea faveolata,1905,-3.46
155,25.38,-80.17,-10,Montastraea faveolata,1906,-3.89
156,25.38,-80.17,-10,Montastraea faveolata,1907,-3.61
157,25.38,-80.17,-10,Montastraea faveolata,1908,-3.49
158,25.38,-80.17,-10,Montastraea faveolata,1909,-3.49
159,25.38,-80.17,-10,Montastraea faveolata,1910,-3.4
160,25.38,-80.17,-10,Montastraea faveolata,1911,-3.15
161,25.38,-80.17,-10,Montastraea faveolata,1912,-3.31
162,25.38,-80.17,-10,Montastraea faveolata,1913,-3.58
163,25.38,-80.17,-10,Montastraea faveolata,1914,-3.71
164,25.38,-80.17,-10,Montastraea faveolata,1915,-3.59
165,25.38,-80.17,-10,Montastraea faveolata,1916,-3.39
166,25.38,-80.17,-10,Montastraea faveolata,1917,-3.73
167,25.38,-80.17,-10,Montastraea faveolata,1918,-3.8
168,25.38,-80.17,-10,Montastraea faveolata,1919,-3.96
169,25.38,-80.17,-10,Montastraea faveolata,1920,-3.78
170,25.38,-80.17,-10,Montastraea faveolata,1921,-3.72
171,25.38,-80.17,-10,Montastraea faveolata,1922,-3.57
172,25.38,-80.17,-10,Montastraea faveolata,1923,-3.65
173,25.38,-80.17,-10,Montastraea faveolata,1924,-3.37
174,25.38,-80.17,-10,Montastraea faveolata,1925,-3.36
175,25.38,-80.17,-10,Montastraea faveolata,1926,-3.38
176,25.38,-80.17,-10,Montastraea faveolata,1927,-3.47
177,25.38,-80.17,-10,Montastraea faveolata,1928,-3.5
178,25.38,-80.17,-10,Montastraea faveolata,1929,-3.91
179,25.38,-80.17,-10,Montastraea faveolata,1930,-3.85
180,25.38,-80.17,-10,Montastraea faveolata,1931,-3.54
181,25.38,-80.17,-10,Montastraea faveolata,1932,-3.85
182,25.38,-80.17,-10,Montastraea faveolata,1933,-3.95
183,25.38,-80.17,-10,Montastraea faveolata,1934,-4.25
184,25.38,-80.17,-10,Montastraea faveolata,1935,-4.35
185,25.38,-80.17,-10,Montastraea faveolata,1936,-3.95
186,25.38,-80.17,-10,Montastraea faveolata,1937,-3.94
187,25.38,-80.17,-10,Montastraea faveolata,1938,-3.56
188,25.38,-80.17,-10,Montastraea faveolata,1939,-3.81
189,25.38,-80.17,-10,Montastraea faveolata,1940,-3.78
190,25.38,-80.17,-10,Montastraea faveolata,1941,-3.86
191,25.38,-80.17,-10,Montastraea faveolata,1942,-3.74
192,25.38,-80.17,-10,Montastraea faveolata,1943,-3.36
193,25.38,-80.17,-10,Montastraea faveolata,1944,-3.29
194,25.38,-80.17,-10,Montastraea faveolata,1945,-3.41
195,25.38,-80.17,-10,Montastraea faveolata,1946,-3.67
196,25.38,-80.17,-10,Montastraea faveolata,1947,-3.62
197,25.38,-80.17,-10,Montastraea faveolata,1948,-3.69
198,25.38,-80.17,-10,Montastraea faveolata,1949,-3.56
199,25.38,-80.17,-10,Montastraea faveolata,1950,-3.63
200,25.38,-80.17,-10,Montastraea faveolata,1951,-3.41
201,25.38,-80.17,-10,Montastraea faveolata,1952,-3.59
202,25.38,-80.17,-10,Montastraea faveolata,1953,-3.53
203,25.38,-80.17,-10,Montastraea faveolata,1954,-3.55
204,25.38,-80.17,-10,Montastraea faveolata,1955,-3.4
205,25.38,-80.17,-10,Montastraea faveolata,1956,-3.87
206,25.38,-80.17,-10,Montastraea faveolata,1957,-3.72
207,25.38,-80.17,-10,Montastraea faveolata,1958,-3.9
208,25.38,-80.17,-10,Montastraea faveolata,1959,-3.88
209,25.38,-80.17,-10,Montastraea faveolata,1960,-4.04
210,25.38,-80.17,-10,Montastraea faveolata,1961,-3.57
211,25.38,-80.17,-10,Montastraea faveolata,1962,-3.54
212,25.38,-80.17,-10,Montastraea faveolata,1963,-3.39
213,25.38,-80.17,-10,Montastraea faveolata,1964,-3.13
214,25.38,-80.17,-10,Montastraea faveolata,1965,-3.03
215,25.38,-80.17,-10,Montastraea faveolata,1966,-3.72
216,25.38,-80.17,-10,Montastraea faveolata,1967,-3.69
217,25.38,-80.17,-10,Montastraea faveolata,1968,-3.93
218,25.38,-80.17,-10,Montastraea faveolata,1969,-3.47
219,25.38,-80.17,-10,Montastraea faveolata,1970,-3.28
220,25.38,-80.17,-10,Montastraea faveolata,1971,-3.64
221,25.38,-80.17,-10,Montastraea faveolata,1972,-3.75
222,25.38,-80.17,-10,Montastraea faveolata,1973,-3.45
223,25.38,-80.17,-10,Montastraea faveolata,1974,-3.62
224,25.38,-80.17,-10,Montastraea faveolata,1975,-3.89
225,25.38,-80.17,-10,Montastraea faveolata,1976,-4.06
226,25.38,-80.17,-10,Montastraea faveolata,1977,-3.52
227,25.38,-80.17,-10,Montastraea faveolata,1978,-4.17
228,25.38,-80.17,-10,Montastraea faveolata,1979,-3.72
229,25.38,-80.17,-10,Montastraea faveolata,1980,-3.95
230,25.38,-80.17,-10,Montastraea faveolata,1981,-3.57
231,25.38,-80.17,-10,Montastraea faveolata,1982,-3.35
232,25.38,-80.17,-10,Montastraea faveolata,1983,-3.37
233,25.38,-80.17,-10,Montastraea faveolata,1984,-3.64
234,25.38,-80.17,-10,Montastraea faveolata,1985,-4.08
235,25.38,-80.17,-10,Montastraea faveolata,1986,-3.69
0,-23.15,43.58,-1.1,Porites lobata,1659,-4.433333333333334
1,-23.15,43.58,-1.1,Porites lobata,1660,-4.493333333333333
2,-23.15,43.58,-1.1,Porites lobata,1661,-4.443333333333333
3,-23.15,43.58,-1.1,Porites lobata,1662,-4.545
4,-23.15,43.58,-1.1,Porites lobata,1663,-4.4383333333333335
5,-23.15,43.58,-1.1,Porites lobata,1664,-4.385000000000001
6,-23.15,43.58,-1.1,Porites lobata,1665,-4.421666666666667
7,-23.15,43.58,-1.1,Porites lobata,1666,-4.325
8,-23.15,43.58,-1.1,Porites lobata,1667,-4.26
9,-23.15,43.58,-1.1,Porites lobata,1668,-4.458333333333333
10,-23.15,43.58,-1.1,Porites lobata,1669,-4.425
11,-23.15,43.58,-1.1,Porites lobata,1670,-4.665
12,-23.15,43.58,-1.1,Porites lobata,1671,-4.455
13,-23.15,43.58,-1.1,Porites lobata,1672,-4.3566666666666665
14,-23.15,43.58,-1.1,Porites lobata,1673,-4.308333333333334
15,-23.15,43.58,-1.1,Porites lobata,1674,-4.401666666666666
16,-23.15,43.58,-1.1,Porites lobata,1675,-4.341666666666666
17,-23.15,43.58,-1.1,Porites lobata,1676,-4.528333333333333
18,-23.15,43.58,-1.1,Porites lobata,1677,-4.513333333333334
19,-23.15,43.58,-1.1,Porites lobata,1678,-4.476666666666667
20,-23.15,43.58,-1.1,Porites lobata,1679,-4.4816666666666665
21,-23.15,43.58,-1.1,Porites lobata,1680,-4.510000000000001
22,-23.15,43.58,-1.1,Porites lobata,1681,-4.401666666666666
23,-23.15,43.58,-1.1,Porites lobata,1682,-4.421666666666667
24,-23.15,43.58,-1.1,Porites lobata,1683,-4.391666666666667
25,-23.15,43.58,-1.1,Porites lobata,1684,-4.251666666666667
26,-23.15,43.58,-1.1,Porites lobata,1685,-4.09
27,-23.15,43.58,-1.1,Porites lobata,1686,-4.4783333333333335
28,-23.15,43.58,-1.1,Porites lobata,1687,-4.216666666666666
29,-23.15,43.58,-1.1,Porites lobata,1688,-4.41
30,-23.15,43.58,-1.1,Porites lobata,1689,-4.386666666666667
31,-23.15,43.58,-1.1,Porites lobata,1690,-4.42
32,-23.15,43.58,-1.1,Porites lobata,1691,-4.443333333333333
33,-23.15,43.58,-1.1,Porites lobata,1692,-4.363333333333333
34,-23.15,43.58,-1.1,Porites lobata,1693,-4.148333333333333
35,-23.15,43.58,-1.1,Porites lobata,1694,-4.451666666666667
36,-23.15,43.58,-1.1,Porites lobata,1695,-4.196666666666666
37,-23.15,43.58,-1.1,Porites lobata,1696,-4.011666666666667
38,-23.15,43.58,-1.1,Porites lobata,1697,-4.316666666666666
39,-23.15,43.58,-1.1,Porites lobata,1698,-4.276666666666666
40,-23.15,43.58,-1.1,Porites lobata,1699,-4.168333333333334
41,-23.15,43.58,-1.1,Porites lobata,1700,-4.260000000000001
42,-23.15,43.58,-1.1,Porites lobata,1701,-4.306666666666667
43,-23.15,43.58,-1.1,Porites lobata,1702,-4.1866666666666665
44,-23.15,43.58,-1.1,Porites lobata,1703,-4.335
45,-23.15,43.58,-1.1,Porites lobata,1704,-4.375
46,-23.15,43.58,-1.1,Porites lobata,1705,-4.358333333333333
47,-23.15,43.58,-1.1,Porites lobata,1706,-4.296666666666667
48,-23.15,43.58,-1.1,Porites lobata,1707,-4.278333333333333
49,-23.15,43.58,-1.1,Porites lobata,1708,-4.533333333333333
50,-23.15,43.58,-1.1,Porites lobata,1709,-4.336666666666667
51,-23.15,43.58,-1.1,Porites lobata,1710,-4.128333333333333
52,-23.15,43.58,-1.1,Porites lobata,1711,-4.283333333333334
53,-23.15,43.58,-1.1,Porites lobata,1712,-4.391666666666667
54,-23.15,43.58,-1.1,Porites lobata,1713,-4.255
55,-23.15,43.58,-1.1,Porites lobata,1714,-4.131666666666667
56,-23.15,43.58,-1.1,Porites lobata,1715,-4.37
57,-23.15,43.58,-1.1,Porites lobata,1716,-4.086666666666667
58,-23.15,43.58,-1.1,Porites lobata,1717,-4.173333333333333
59,-23.15,43.58,-1.1,Porites lobata,1718,-4.048333333333333
60,-23.15,43.58,-1.1,Porites lobata,1719,-4.423333333333333
