age	Sr/Ca-D.heli	Sr/Ca-P.loba	d18O-D.heli	d18O-P.loba	
1990.46	8.9071	8.7593	-4.9651	-5.2772
1990.54	8.9179	8.7496	-5.1503	-5.1812
1990.63	8.9508	8.7397	-5.0835	-5.2633
1990.71	9.0094	8.7489	-4.5602	-4.9982
1990.79	9.0555	8.8541	-4.4404	-4.8788
1990.88	9.0321	8.9093	-4.4518	-4.7033
1990.96	9.1075	8.9237	-4.2001	-4.3668
1991.04	9.0959	8.9164	-4.1933	-4.3868
1991.13	9.0711	8.9077	-4.2227	-4.4198
1991.21	9.0463	8.8991	-4.2521	-4.4527
1991.29	9.0214	8.8873	-4.2816	-4.4912
1991.38	8.9368	8.8294	-5.0928	-4.6151
1991.46	8.8859	8.7511	-5.123	-4.8231
1991.54	8.8534	8.7451	-5.1392	-4.9209
1991.63	8.8926	8.7257	-5.1009	-5.3816
1991.71	8.9453	8.7851	-4.992	-5.2443
1991.79	9.0294	8.8467	-4.7179	-4.6104
1991.88	9.0885	8.9044	-4.5558	-4.5096
1991.96	9.1293	8.9253	-4.4753	-4.5149
1992.04	9.1649	8.9462	-4.3931	-4.5202
1992.13	9.1344	8.9322	-4.2903	-4.2105
1992.21	9.1039	8.9343	-4.1875	-4.451
1992.29	9	8.876	-4.7727	-4.5257
1992.38	8.8886	8.8399	-5.2754	-4.7041
1992.46	8.8907	8.8227	-5.2787	-4.9051
1992.54	8.8863	8.768	-5.2706	-4.9084
1992.63	8.8715	8.7354	-5.2523	-5.1589
1992.71	8.8919	8.7561	-5.0964	-5.3348
1992.79	9.0297	8.8568	-4.38	-5.0758
1992.88	9.0704	8.9459	-4.2893	-4.5708
1992.96	9.1111	8.9623	-4.1985	-4.615
1993.04	9.1518	8.9638	-4.1078	-4.5979
1993.13	9.1925	8.9638	-4.0171	-4.5806
1993.21	9.1343	8.9377	-4.3398	-4.5606
1993.29	9.07	8.9102	-4.6881	-4.5367
1993.38	8.99	8.8157	-4.8986	-4.5532
1993.46	8.9538	8.76	-5.0424	-4.6695
1993.54	8.9285	8.7718	-5.0902	-4.8505
1993.63	8.923	8.784	-4.0133	-4.9548
1993.71	8.9649	8.7794	-4.0361	-5.1693
1993.79	9.0068	8.8515	-4.059	-5.2676
1993.88	9.0487	8.9074	-4.0818	-4.9075
1993.96	9.0906	8.9966	-4.1046	-4.8357
1994.04	9.1284	9.0172	-4.1339	-4.8186
1994.13	9.1125	9.0059	-4.2473	-4.8269
1994.21	9.0969	8.9621	-4.4109	-4.7656
1994.29	8.9972	8.8523	-4.6112	-4.7834
1994.38	8.9509	8.7389	-4.8328	-4.8784
1994.46	8.9835	8.7764	-4.7142	-4.8265
1994.54	9.0272	8.7725	-4.6261	-5.1983
1994.63	9.0025	8.7831	-4.6734	-5.2631
1994.71	8.9865	8.7696	-4.6629	-5.3794
1994.79	9.0626	8.8494	-4.1612	-4.898
1994.88	9.0746	8.9713	-4.1908	-4.5964
1994.96	9.0866	9.049	-4.2204	-4.5177
1995.04	9.0986	9.1	-4.25	-4.4625
1995.13	9.1107	9.1042	-4.2796	-4.4227
1995.21	9.0816	9.0803	-4.4843	-4.475
1995.29	9.041	8.8999	-4.7381	-4.6477
1995.38	8.9778	8.8081	-5.3583	-4.9286
1995.46	8.9353	8.7928	-5.4042	-5.0074
1995.54	8.9442	8.7592	-5.3015	-4.9799
1995.63	8.9604	8.7687	-5.1777	-4.9762
1995.71	8.9767	8.7821	-5.0539	-4.9916
1995.79	8.9929	8.8018	-4.9301	-5.038
1995.88	9.0134	8.9137	-4.7953	-5.1159
1995.96	9.1489	8.9856	-4.5557	-4.6966
1996.04	9.1701	9.0199	-3.931	-4.6003
1996.13	9.2117	9.0296	-3.8077	-4.5759
1996.21	9.1625	8.9931	-4.1087	-4.64
1996.29	9.1132	8.9281	-4.4097	-4.77
1996.38	9.0554	8.88	-4.765	-4.862
1996.46	8.969	8.7851	-5.0096	-4.9123
1996.54	8.9314	8.7519	-4.9574	-4.9995
1996.63	8.9342	8.8152	-4.8991	-5.3606
1996.71	8.9515	8.7722	-4.8722	-5.0094
1996.79	8.9688	8.784	-4.8452	-5.1314
1996.88	8.9862	8.8498	-4.8183	-5.0699
1996.96	9.112	8.9839	-4.6003	-4.762
1997.04	9.1719	9.1078	-4.4284	-4.71
1997.13	9.1722	9.1151	-4.3177	-4.6845
1997.21	9.1725	9.1036	-4.207	-4.6408
1997.29	9.0442	8.9025	-4.3124	-4.6597
1997.38	9.0346	8.7639	-4.7982	-5.0505
1997.46	8.9324	8.7553	-5.1738	-5.1329
1997.54	8.924	8.7165	-5.2726	-5.1616
1997.63	8.9731	8.7202	-5.2013	-4.9714
1997.71	8.9499	8.7344	-5.1158	-4.9278
1997.79	8.9863	8.7723	-4.8754	-4.971
1997.88	8.994	8.819	-4.4829	-4.7024
1997.96	9.0577	8.9501	-4.3279	-4.6088
1998.04	9.1161	8.9686	-4.1866	-4.6696
1998.13	9.0974	8.9387	-4.2439	-4.592
1998.21	9.0787	8.8834	-4.3013	-4.6154
1998.29	8.9471	8.8142	-4.6723	-4.5426
1998.38	8.9157	8.8003	-4.8363	-4.974
1998.46	8.8843	8.7074	-5.0002	-4.9792
1998.54	8.853	8.6863	-5.1641	-4.9233
1998.63	8.859	8.6748	-5.2702	-4.8577
1998.71	8.883	8.6825	-5.3482	-4.824
1998.79	8.8948	8.7151	-5.3642	-4.939
1998.88	9.0199	8.8473	-5.3722	-5.1162
1998.96	9.0087	8.8434	-4.5276	-4.9417
1999.04	9.1122	8.8641	-4.3296	-4.8185
1999.13	9.1382	8.8895	-4.2281	-4.7576
1999.21	9.0938	8.882	-4.3233	-4.7154
1999.29	9.0334	8.8442	-4.4261	-4.8636
1999.38	8.9158	8.7708	-4.5467	-4.8801
1999.46	8.8849	8.7634	-4.6357	-5.1143
1999.54	8.8793	8.7504	-4.7053	-5.343
1999.63	8.8964	8.7591	-4.7412	-5.1934
1999.71	8.9136	8.7573	-4.7771	-5.2822
1999.79	8.9307	8.7951	-4.813	-5.3277
1999.88	9.0207	8.9127	-4.8398	-5.4672
1999.96	9.0597	8.8934	-4.6566	-5.6776
2000.04	9.1049	9.0127	-4.6441	-5.1148
2000.13	9.1479	9.0298	-4.6318	-4.9851
2000.21	9.0819	8.9904	-4.6274	-4.9992
2000.29	9.0484	8.8718	-4.7605	-4.7707
2000.38	9.0049	8.8212	-4.9724	-4.8181
2000.46	8.9864	8.8034	-5.1307	-4.9104
2000.54	8.98	8.7944	-5.1904	-5.1656
2000.63	8.9742	8.7738	-5.2342	-5.3022
2000.71	8.9942	8.762	-5.2157	-5.1691
2000.79	9.0169	8.7923	-5.1907	-5.3124
2000.88	9.0409	8.8674	-5.0856	-5.4061
2000.96	9.1111	8.929	-4.7668	-5.1101
2001.04	9.1531	8.9908	-4.5614	-4.8238
2001.13	9.1916	9.1372	-4.3635	-5.0199
2001.21	9.1013	8.8742	-4.4427	-4.8218
2001.29	9.0348	8.7837	-4.4702	-4.8923
2001.38	8.9683	8.7704	-4.4977	-5.1155
2001.46	8.9646	8.7635	-4.5644	-5.2038
2001.54	9.0108	8.8753	-4.6612	-5.4994
2001.63	8.9554	8.7594	-4.6779	-5.5595
2001.71	8.9627	8.7854	-4.5388	-5.7632
2001.79	8.979	8.7975	-4.3774	-5.6823
2001.88	8.9999	8.8465	-4.7166	-4.9879
2001.96	9.0456	8.9352	-4.8029	-4.53
2002.04	9.0513	8.9849	-4.7459	-4.5535
2002.13	9.057	9.0315	-4.6889	-4.5783
2002.21	9.0159	8.9838	-4.5398	-4.6351
2002.29	8.9524	8.8878	-5.0299	-4.683
2002.38	8.9312	8.7859	-5.1866	-4.8659
2002.46	8.91	8.7436	-5.3433	-4.988
2002.54	8.903	8.7243	-5.4042	-5.1995
2002.63	8.9161	8.7242	-5.3292	-5.3963
2002.71	8.9291	8.7212	-5.2543	-5.319
2002.79	8.9422	8.7157	-5.1793	-5.2545
2002.88	8.9892	8.8191	-5.0668	-5.0464
2002.96	9.0853	8.9244	-4.9	-4.7669
2003.04	9.144	9.0045	-4.2787	-4.5889
2003.13	9.2017	9.0172	-4.193	-4.656
2003.21	9.1606	8.9598	-4.209	-4.6999
2003.29	9.1028	8.9146	-4.225	-4.7949
2003.38	9.0112	8.8247	-4.241	-4.5889
2003.46	8.9715	8.8565	-4.4977	-4.7199
2003.54	8.94	8.7207	-4.9184	-5.0185
2003.63	8.9708	8.7516	-4.8677	-5.2454
2003.71	9.003	8.7596	-4.8071	-5.2923
2003.79	9.0352	8.7807	-4.7466	-5.1986
2003.88	9.0674	8.8765	-4.686	-4.9228
2003.96	9.1221	8.9567	-4.4743	-4.7366
2004.04	9.1864	8.9848	-4.2957	-4.6539
2004.13	9.2062	8.965	-4.3027	-4.7126
2004.21	9.1576	8.9436	-4.4991	-4.6468
2004.29	9.0555	8.8896	-4.3818	-4.7116
2004.38	9.0198	8.7346	-4.3881	-4.8687
2004.46	9.0049	8.7558	-4.4329	-5.1383
2004.54	8.99	8.7482	-4.4777	-5.1505
2004.63	8.9876	8.7305	-4.7111	-5.3199
2004.71	8.9908	8.8473	-5.0294	-4.9352
2004.79	9.0576	8.859	-5.0106	-4.8551
2004.88	9.1927	8.9769	-4.6805	-4.6972
2004.96	9.2681	9.0907	-4.5283	-4.6105
2005.04	9.2884	9.0139	-4.2243	-4.5811
2005.13	9.2581	9.0072	-4.0269	-4.5664
2005.21	9.1197	9.0075	-4.366	-4.6625
2005.29	9.0398	8.8762	-4.5092	-4.81
2005.38	9.0026	8.7982	-4.4595	-4.9075
2005.46	8.9836	8.7328	-4.4368	-5.0773
2005.54	8.9687	8.7092	-4.4299	-5.1298
2005.63	8.9797	8.709	-4.4259	-5.1162
2005.71	8.9954	8.7089	-4.4224	-5.1026
2005.79	9.0112	8.759	-4.4188	-5.1495
2005.88	9.0451	8.8351	-4.3859	-5.4665
2005.96	9.1852	9.0728	-4.1084	-4.861
2006.04	9.175	9.0438	-4.001	-4.9191
2006.13	9.1859	9.0437	-4.0363	-4.915
2006.21	9.0896	8.9141	-4.1851	-4.8341
2006.29	9.0445	8.8311	-4.2864	-5.0125
2006.38	9.0283	8.787	-4.7199	-5.1151
2006.46	9.0079	8.7621	-5.2689	-5.1729
2006.54	9.0381	8.8171	-5.0546	-5.3611
2006.63	9.0775	8.7871	-4.699	-5.3698
2006.71	9.0267	8.7359	-4.6328	-5.3258
2006.79	9.048	8.8087	-4.5894	-5.2605
2006.88	9.0814	8.8385	-4.5499	-5.1939
2006.96	9.1148	8.9162	-4.5104	-4.997
2007.04	9.1481	9.0478	-4.4709	-4.8592
2007.13	9.2097	9.0743	-4.4059	-4.8344
2007.21	9.1235	8.91	-4.349	-4.5784
2007.29	9.0107	8.8065	-4.2555	-4.5978
2007.38	8.9782	8.7668	-4.5706	-4.6879
2007.46	8.9619	8.7593	-4.9682	-4.8259
2007.54	8.969	8.7629	-5.0251	-5.5783
2007.63	8.9831	8.7667	-5.0613	-5.5782
2007.71	8.9922	8.7825	-5.3391	-5.4794
2007.79	9.0546	8.816	-4.1753	-5.2956
2007.88	9.1239	8.9231	-4.1579	-4.9302
2007.96	9.1537	8.9874	-4.0407	-4.8938
2008.04	9.1834	9.0598	-3.9235	-4.9864
2008.13	9.1695	9.1137	-3.9559	-4.984
2008.21	9.1247	9.0019	-4.0935	-5.0004
2008.29	9.0435	8.8648	-4.5505	-4.9148
2008.38	8.9928	8.7862	-4.7025	-5.0542
2008.46	8.9683	8.7833	-4.7644	-5.2672
2008.54	8.9672	8.8205	-4.7462	-5.5737
2008.63	8.9652	8.8484	-4.726	-5.7098
2008.71	8.9551	8.8242	-4.6862	-5.5326
2008.79	8.8845	8.7842	-5.2669	-5.4625
2008.88	8.9704	8.8878	-5.086	-5.3582
2008.96	9.076	8.9441	-4.6184	-5.1839
2009.04	9.2789	8.9806	-4.025	-4.7266
2009.13	9.2346	8.9561	-3.845	-4.7247
2009.21	9.1186	8.9266	-5.0764	-5.0661
2009.29	9.0728	8.8526	-5.0087	-5.077
2009.38	9.0624	8.7854	-4.7033	-5.3725
2009.46	9.0519	8.7263	-4.398	-5.3128
2009.54	9.0507	8.732	-4.2985	-5.5656
2009.63	9.0672	8.7359	-4.5897	-5.6654
2009.71	9.0836	8.6922	-4.8809	-5.7182
2009.79	9.1	8.8343	-5.1722	-5.1072
2009.88	9.1026	8.8732	-3.5883	-5.006
2009.96	9.1449	8.9533	-3.9662	-4.8746
2010.04	9.1872	9.0208	-4.3441	-4.9282
2010.13	9.1476	8.9993	-3.9847	-4.7935
2010.21	9.1385	8.9201	-4.4247	-4.8767
2010.29	9.0276	8.8607	-4.5578	-4.8153
2010.38	8.9538	8.7094	-4.0094	-4.9368
2010.46	8.9333	8.6494	-4.519	-5.0782
2010.54	8.9157	8.6446	-5.0854	-5.2134
2010.63	8.9305	8.7454	-5.2847	-5.1161
2010.71	8.9571	8.7837	-5.3501	-5.1229
2010.79	8.9837	8.725	-5.4156	-5.1399
2010.88	9.0103	8.8623	-5.481	-5.3202
2010.96	9.1015	8.9143	-4.8566	-5.1245
2011.04	9.1985	8.9518	-4.4856	-4.9925
2011.13	9.2121	8.9702	-4.4749	-4.8928
2011.21	9.1993	8.9666	-4.5782	-4.9026
2011.29	9.1392	8.9283	-4.6657	-4.9136
2011.38	9.0517	8.7843	-4.9599	-5.3589
2011.46	9.0209	8.7435	-4.9782	-5.4418
2011.54	8.9901	8.7418	-4.9965	-5.3586
2011.63	8.9594	8.7428	-5.0147	-5.3341
2011.71	8.9682	8.7967	-4.932	-5.4405
2011.79	8.9802	8.7947	-4.8411	-5.3558
2011.88	9.0622	8.9103	-4.9279	-5.2825
2011.96	9.1523	8.9296	-4.5172	-5.0606
2012.04	9.1406	8.921	-4.4204	-4.9801
2012.13	9.1014	8.9021	-4.4348	-5.0507
2012.21	9.0384	8.8832	-4.447	-5.1213
2012.29	8.9616	8.8398	-5.3828	-4.9728
2012.38	9.0572	8.7847	-5.0203	-5.1519
