# Ta'u, American Samoa Coral d18O Data from 1520-2011 CE
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25270
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/coral/central_pacific/tangri2018/tangri2018.txt
#       Description: NOAA location of this template
#
# Original_Source_URL: 
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes
#
#--------------------
# Contribution_Date
#	Date:  2018-09-27
#--------------------
# File_Last_Modified_Date
#	Date:  2018-09-27
#--------------------
# Title
#	Study_Name: Ta'u, American Samoa Coral d18O Data from 1520-2011 CE
#--------------------
# Investigators
#	Investigators:  Tangri, N; Dunbar, R.B; Linsley, B.K; Mucciarone, D.M.
#--------------------
# Description_Notes_and_Keywords
#	Description: This is the d18O data from the Tau-1 core, linearly interpolated to monthly basis. Dates are reported as decimal years AD.
#--------------------
# Publication 
#	Authors: Tangri, N; Dunbar, R.B; Linsley, B.K; Mucciarone, D.M.
#	Published_Date_or_Year:  2018      
#	Published_Title: ENSO's Shrinking 20th Century Footprint Revealed in a Half-millennium Coral Core from the South Pacific Convergence Zone
#	Journal_Name: Paleoceanography and Paleoclimatology
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: A 492-year long, continuous d18O time series from a massive Porites coral colony in Ta'u, American Samoa, records contrasting responses to different types of ENSO (El Niño-Southern Oscillation) through a mixed sea surface temperature (SST) and salinity signal. Currently, conventional El Niño (La Niña) events generate cold and salty (warm and fresh) anomalies at Ta'u, while Modoki El Niño (La Niña) events warm (cool) the waters at Ta'u. Over the course of the 20th century, the Ta'u d18O record underwent a polarity shift in its response to conventional ENSO: a warm and fresh (cool and salty) response to El Niño (La Niña) was replaced by the opposite pattern. We interpret this as evidence for the movement of the Eastern Pacific ENSO null zone, the narrow band of the surface ocean where SST variability is not on average correlated with ENSO. This movement appears to be related to overall shrinking of the ENSO footprint over the 20th century. We infer no such trend in the Modoki footprint. The five century long Ta'u record shows dramatic, century-scale changes in ENSO-band variability. Comparisons with other ENSO reconstructions lead to conflicting interpretations: the Ta'u coral may have recorded changes in the strength of ENSO or in its spatial footprint. Changes in the spatial footprint manifest as a changing sensitivity to ENSO at any given location, presenting challenges to established methods of ENSO reconstruction.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation Ocean Sciences
#	Grant: OCE-1203999, OCE-1203783
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Vetlesen Foundation
#	Grant: 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Stanford University
#	Grant: McGee/Levorsen grant program
#------------------
# Site_Information 
#	Site_Name: Ta'u, American Samoa
#	Location: Ocean>Pacific Ocean>West Pacific Ocean>American Samoa
#	Country: American Samoa, USA
#	Northernmost_Latitude: -14.27
# 	Southernmost_Latitude: -14.27
# 	Easternmost_Longitude: -169.50
# 	Westernmost_Longitude: -169.60
# 	Elevation:  
#------------------
# Data_Collection   
#	Collection_Name: tau-1 d18O Tangri2018
#	Earliest_Year: 1520
#	Most_Recent_Year: 2011
#	Time_Unit: AD
#	Core_Length: 6.01
#	Notes: Longest of three cores from the massive Ta'u coral.
#------------------
# Species 
#	Species_Name: 
#
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# *** MORE DETAILED INSTRUCTIONS are available at www1.ncdc.noaa.gov/pub/data/paleo/templates/Variable_naming_guide.pdf
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, additional information) 
#
## date	age,,,year Common Era,,corals and sclerosponges,,,N, 
## d18O_porite	delta 18O,Porites sp.,,per mil VPDB,,corals and sclerosponges,corrected; resampled,isotope ratio mass spectrometry,N,interpolated linearly to monthly time steps
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:  NA
date	d18O_porite
1761.125	-4.761055756
1761.042	-4.611493587
1760.958	-4.594318107
1760.875	-4.674356218
1760.792	-4.525731564
1760.708	-4.431018002
1760.625	-4.531308252
1760.542	-4.63462801
1760.458	-4.733805689
1760.375	-4.881999638
1760.292	-4.907373428
1760.208	-4.893498034
1760.125	-4.741074371
1760.042	-4.618208933
1759.958	-4.506338983
1759.875	-4.421365721
1759.792	-4.437242972
1759.708	-4.378880192
1759.625	-4.486510109
1759.542	-4.434596825
1759.458	-4.574607703
1759.375	-4.597977151
1759.292	-4.69028616
1759.208	-4.599525149
1759.125	-4.509844627
1759.042	-4.449405989
1758.958	-4.402858354
1758.875	-4.355685129
1758.792	-4.306208389
1758.708	-4.259458932
1758.625	-4.328661129
1758.542	-4.374107013
1758.458	-4.484935457
1758.375	-4.790965139
1758.292	-4.945839405
1758.208	-4.81337758
1758.125	-4.771680632
1758.042	-4.619378813
1757.958	-4.423340733
1757.875	-4.355419224
1757.792	-4.209008653
1757.708	-4.192351751
1757.625	-4.197802421
1757.542	-4.239937773
1757.458	-4.356387705
1757.375	-4.511684621
1757.292	-4.686498165
1757.208	-4.63199521
1757.125	-4.5781411
1757.042	-4.547780654
1756.958	-4.528799835
1756.875	-4.486189671
1756.792	-4.397000091
1756.708	-4.30804543
1756.625	-4.39689848
1756.542	-4.508834403
1756.458	-4.477042653
1756.375	-4.614890237
1756.292	-4.800349712
1756.208	-4.733459988
1756.125	-4.695645662
1756.042	-4.653797074
1755.958	-4.521269205
1755.875	-4.41625813
1755.792	-4.348716125
1755.708	-4.328168243
1755.625	-4.387620158
1755.542	-4.436157703
1755.458	-4.55616792
1755.375	-4.709212615
1755.292	-4.753265381
1755.208	-4.674483341
1755.125	-4.593006124
1755.042	-4.500916027
1754.958	-4.429947857
1754.875	-4.381445743
1754.792	-4.372899336
1754.708	-4.378150623
1754.625	-4.46178776
1754.542	-4.489494801
1754.458	-4.594999836
1754.375	-4.624834887
1754.292	-4.665212631
1754.208	-4.589046696
1754.125	-4.551764847
1754.042	-4.5274745
1753.958	-4.455941006
1753.875	-4.479528242
1753.792	-4.485074751
1753.708	-4.430974336
1753.625	-4.555147485
1753.542	-4.676496498
1753.458	-4.79362559
1753.375	-4.876710456
1753.292	-4.943957329
1753.208	-4.832477841
1753.125	-4.72232549
1753.042	-4.697668545
1752.958	-4.715457076
1752.875	-4.687322008
1752.792	-4.569930897
1752.708	-4.453258254
1752.625	-4.585370924
1752.542	-4.506280125
1752.458	-4.516505026
1752.375	-4.679811349
1752.292	-4.719112873
1752.208	-4.607049598
1752.125	-4.528587959
1752.042	-4.544386223
1751.958	-4.52845536
1751.875	-4.481670868
1751.792	-4.448050585
1751.708	-4.419238328
1751.625	-4.472158894
1751.542	-4.474444676
1751.458	-4.574880912
1751.375	-4.600857412
1751.292	-4.762243509
1751.208	-4.592830865
1751.125	-4.552934379
1751.042	-4.582175782
1750.958	-4.556944721
1750.875	-4.518171693
1750.792	-4.45901715
1750.708	-4.374582535
1750.625	-4.437153768
1750.542	-4.512399864
1750.458	-4.648193728
1750.375	-4.810356662
1750.292	-4.896783352
1750.208	-4.777835932
1750.125	-4.822590223
1750.042	-4.729232209
1749.958	-4.674135271
1749.875	-4.654847872
1749.792	-4.476033941
1749.708	-4.386776976
1749.625	-4.529606588
1749.542	-4.691804607
1749.458	-4.89492465
1749.375	-4.966448233
1749.292	-4.975309134
1749.208	-4.970591776
1749.125	-4.929475505
1749.042	-4.811040351
1748.958	-4.772938344
1748.875	-4.785207789
1748.792	-4.771980232
1748.708	-4.569488661
1748.625	-4.576685267
1748.542	-4.623713607
1748.458	-4.75144712
1748.375	-4.814655594
1748.292	-4.847301483
1748.208	-4.774705858
1748.125	-4.67711795
1748.042	-4.699532645
1747.958	-4.682911062
1747.875	-4.627024334
1747.792	-4.648005662
1747.708	-4.473874027
1747.625	-4.577751515
1747.542	-4.755782548
1747.458	-4.769971843
1747.375	-4.933896094
1747.292	-5.023293972
1747.208	-4.923267345
1747.125	-4.921916386
1747.042	-4.820132733
1746.958	-4.755136369
1746.875	-4.75762404
1746.792	-4.706389961
1746.708	-4.660500721
1746.625	-4.671264876
1746.542	-4.736642065
1746.458	-4.750679773
1746.375	-4.753221946
1746.292	-4.922269821
1746.208	-4.891240743
1746.125	-4.84846311
1746.042	-4.78833846
1745.958	-4.689296309
1745.875	-4.57827604
1745.792	-4.484211555
1745.708	-4.420149002
1745.625	-4.439895584
1745.542	-4.559641
1745.458	-4.939571078
1745.375	-4.971896551
1745.292	-4.995036602
1745.208	-4.955901306
1745.125	-5.005412311
1745.042	-4.893981934
1744.958	-4.913756496
1744.875	-4.802314704
1744.792	-4.802895546
1744.708	-4.624127344
1744.625	-4.671472489
1744.542	-4.722939063
1744.458	-4.783317732
1744.375	-4.835887275
1744.292	-4.885017395
1744.208	-4.844963246
1744.125	-4.759945868
1744.042	-4.676898761
1743.958	-4.719574001
1743.875	-4.589000474
1743.792	-4.466129593
1743.708	-4.416217399
1743.625	-4.482160497
1743.542	-4.691167545
1743.458	-4.814081707
1743.375	-4.799416916
1743.292	-4.952321529
1743.208	-4.875598726
1743.125	-4.805132293
1743.042	-4.717249827
1742.958	-4.544191964
1742.875	-4.512451804
1742.792	-4.487980338
1742.708	-4.425445929
1742.625	-4.538159925
1742.542	-4.471028328
1742.458	-4.685648273
1742.375	-4.689813509
1742.292	-4.790454388
1742.208	-4.760713109
1742.125	-4.684149186
1742.042	-4.601375493
1741.958	-4.61591929
1741.875	-4.522449159
1741.792	-4.440993114
1741.708	-4.416014893
1741.625	-4.454189189
1741.542	-4.549599171
1741.458	-4.442939018
1741.375	-4.602935678
1741.292	-4.733168602
1741.208	-4.647983947
1741.125	-4.616523612
1741.042	-4.604129405
1740.958	-4.530589194
1740.875	-4.479886156
1740.792	-4.421603813
1740.708	-4.344223818
1740.625	-4.384137551
1740.542	-4.479400171
1740.458	-4.534561041
1740.375	-4.57179091
1740.292	-4.727947712
1740.208	-4.670926817
1740.125	-4.64062339
1740.042	-4.623710822
1739.958	-4.58861536
1739.875	-4.447032119
1739.792	-4.425996652
1739.708	-4.313559766
1739.625	-4.390963669
1739.542	-4.468643377
1739.458	-4.547813884
1739.375	-4.609625634
1739.292	-4.663474083
1739.208	-4.608376011
1739.125	-4.553933868
1739.042	-4.563155178
1738.958	-4.604315476
1738.875	-4.582073876
1738.792	-4.436991715
1738.708	-4.292314896
1738.625	-4.433818757
1738.542	-4.555233461
1738.458	-4.592521745
1738.375	-4.808388404
1738.292	-4.832821846
1738.208	-4.779837274
1738.125	-4.57725612
1738.042	-4.536214011
1737.958	-4.532200454
1737.875	-4.462635024
1737.792	-4.384999916
1737.708	-4.36365894
1737.625	-4.636508336
1737.542	-4.821393288
1737.458	-4.836038927
1737.375	-4.962666442
1737.292	-5.133798599
1737.208	-5.04986341
1737.125	-4.966927448
1737.042	-4.894513035
1736.958	-4.826486298
1736.875	-4.723935601
1736.792	-4.5523928
1736.708	-4.382305781
1736.625	-4.587333601
1736.542	-4.683473185
1736.458	-4.828203143
1736.375	-5.051250563
1736.292	-5.182630062
1736.208	-5.023359581
1736.125	-5.158235582
1736.042	-4.990782261
1735.958	-4.828770364
1735.875	-4.641898138
1735.792	-4.664356709
1735.708	-4.501829657
1735.625	-4.673790931
1735.542	-4.73943722
1735.458	-4.788673469
1735.375	-4.863189012
1735.292	-4.961867332
1735.208	-4.850761106
1735.125	-4.779032704
1735.042	-4.806658336
1734.958	-4.757562648
1734.875	-4.662929749
1734.792	-4.664378305
1734.708	-4.429036497
1734.625	-4.516680219
1734.542	-4.524002617
1734.458	-4.528911575
1734.375	-4.550355409
1734.292	-4.871395588
1734.208	-4.803595506
1734.125	-4.752265624
1734.042	-4.599927902
1733.958	-4.50583668
1733.875	-4.466225439
1733.792	-4.321405838
1733.708	-4.196408228
1733.625	-4.453899139
1733.542	-4.604989505
1733.458	-4.728641247
1733.375	-4.853296093
1733.292	-4.906808853
1733.208	-4.823594231
1733.125	-4.741134117
1733.042	-4.737767083
1732.958	-4.667451254
1732.875	-4.569335168
1732.792	-4.599066764
1732.708	-4.537066602
1732.625	-4.56164965
1732.542	-4.626335242
1732.458	-4.65234756
1732.375	-4.693999849
1732.292	-4.93214941
1732.208	-4.855344089
1732.125	-4.84434561
1732.042	-4.846748012
1731.958	-4.839027387
1731.875	-4.785064988
1731.792	-4.651139592
1731.708	-4.468473503
1731.625	-4.602992275
1731.542	-4.616805697
1731.458	-4.743287472
1731.375	-4.823400386
1731.292	-4.817430735
1731.208	-4.808693494
1731.125	-4.774564296
1731.042	-4.650859356
1730.958	-4.494309948
1730.875	-4.41068367
1730.792	-4.430006069
1730.708	-4.375066729
1730.625	-4.379335384
1730.542	-4.466200649
1730.458	-4.554292722
1730.375	-4.618904373
1730.292	-4.695371628
1730.208	-4.686762761
1730.125	-4.631193732
1730.042	-4.567727509
1729.958	-4.475262242
1729.875	-4.4402867
1729.792	-4.466392902
1729.708	-4.408336906
1729.625	-4.513126535
1729.542	-4.476040672
1729.458	-4.572274738
1729.375	-4.788668993
1729.292	-4.842877388
1729.208	-4.786366059
1729.125	-4.709764013
1729.042	-4.572507754
1728.958	-4.503956563
1728.875	-4.504648877
1728.792	-4.482721483
1728.708	-4.454169961
1728.625	-4.512201881
1728.542	-4.474859955
1728.458	-4.531165939
1728.375	-4.634489048
1728.292	-4.709833145
1728.208	-4.642910503
1728.125	-4.582956154
1728.042	-4.503394674
1727.958	-4.480075954
1727.875	-4.421591491
1727.792	-4.411343476
1727.708	-4.249561522
1727.625	-4.353363843
1727.542	-4.456252098
1727.458	-4.594773712
1727.375	-4.770790495
1727.292	-4.763163567
1727.208	-4.754869969
1727.125	-4.720232223
1727.042	-4.608349584
1726.958	-4.510161034
1726.875	-4.427770565
1726.792	-4.337388219
1726.708	-4.244880337
1726.625	-4.352455788
1726.542	-4.322785854
1726.458	-4.418120921
1726.375	-4.632396672
1726.292	-4.715110779
1726.208	-4.600555633
1726.125	-4.567735137
1726.042	-4.566794046
1725.958	-4.484145852
1725.875	-4.392998213
1725.792	-4.327411216
1725.708	-4.30371887
1725.625	-4.36952653
1725.542	-4.367898464
1725.458	-4.685139109
1725.375	-4.679511937
1725.292	-4.840533733
1725.208	-4.814109345
1725.125	-4.800416939
1725.042	-4.701292992
1724.958	-4.58233028
1724.875	-4.359539696
1724.792	-4.419487476
1724.708	-4.340237091
1724.625	-4.40330563
1724.542	-4.44990438
1724.458	-4.46392854
1724.375	-4.614335066
1724.292	-4.830979824
1724.208	-4.756037831
1724.125	-4.722878163
1724.042	-4.727766552
1723.958	-4.779072901
1723.875	-4.618207355
1723.792	-4.412530966
1723.708	-4.215343898
1723.625	-4.271434571
1723.542	-4.289154001
1723.458	-4.4266115
1723.375	-4.614052498
1723.292	-4.662176609
1723.208	-4.656726005
1723.125	-4.651340288
1723.042	-4.551978359
1722.958	-4.404436856
1722.875	-4.278410866
1722.792	-4.190966047
1722.708	-4.105184822
1722.625	-4.232072927
1722.542	-4.31265438
1722.458	-4.553343714
1722.375	-4.76731575
1722.292	-4.810025692
1722.208	-4.476672267
1722.125	-4.386525965
1722.042	-4.424570321
1721.958	-4.354001217
1721.875	-4.343697689
1721.792	-4.321663348
1721.708	-4.261240148
1721.625	-4.32032041
1721.542	-4.426196901
1721.458	-4.554762243
1721.375	-4.729485446
1721.292	-4.852190495
1721.208	-4.841602946
1721.125	-4.824284657
1721.042	-4.786936347
1720.958	-4.7330439
1720.875	-4.664140655
1720.792	-4.553490902
1720.708	-4.428938
1720.625	-4.471151472
1720.542	-4.514004421
1720.458	-4.428843284
1720.375	-4.428618942
1720.292	-4.597412586
1720.208	-4.47298076
1720.125	-4.468645672
1720.042	-4.528724637
1719.958	-4.538899665
1719.875	-4.464222266
1719.792	-4.3814368
1719.708	-4.318224432
1719.625	-4.536491769
1719.542	-4.437463284
1719.458	-4.625729457
1719.375	-4.812263589
1719.292	-4.879201889
1719.208	-4.84017925
1719.125	-4.755510252
1719.042	-4.656411519
1718.958	-4.618538664
1718.875	-4.633997916
1718.792	-4.576830772
1718.708	-4.393150401
1718.625	-4.533072509
1718.542	-4.698737812
1718.458	-4.862285887
1718.375	-4.867894025
1718.292	-4.895862579
1718.208	-4.770611244
1718.125	-4.690326397
1718.042	-4.650694336
1717.958	-4.660677104
1717.875	-4.625949199
1717.792	-4.582239767
1717.708	-4.541364809
1717.625	-4.605294887
1717.542	-4.612114906
1717.458	-4.729029957
1717.375	-4.85887849
1717.292	-4.896048546
1717.208	-4.908577658
1717.125	-4.866753968
1717.042	-4.666590694
1716.958	-4.551528248
1716.875	-4.522945822
1716.792	-4.462959714
1716.708	-4.394432767
1716.625	-4.607654651
1716.542	-4.552991156
1716.458	-4.608891727
1716.375	-4.669225022
1716.292	-4.931267739
1716.208	-4.749916692
1716.125	-4.570724587
1716.042	-4.516968619
1715.958	-4.525275496
1715.875	-4.521303583
1715.792	-4.493549436
1715.708	-4.466086015
1715.625	-4.534020009
1715.542	-4.623690605
1715.458	-4.605927286
1715.375	-4.659449774
1715.292	-4.737576485
1715.208	-4.693825393
1715.125	-4.540001315
1715.042	-4.463096618
1714.958	-4.378851669
1714.875	-4.309568128
1714.792	-4.343747581
1714.708	-4.235385986
1714.625	-4.442585705
1714.542	-4.475729142
1714.458	-4.489814148
1714.375	-4.554200238
1714.292	-4.657146454
1714.208	-4.631749576
1714.125	-4.580648561
1714.042	-4.453577464
1713.958	-4.343835263
1713.875	-4.253741686
1713.792	-4.215672661
1713.708	-4.195058286
1713.625	-4.254015249
1713.542	-4.279519081
1713.458	-4.570459863
1713.375	-4.596674983
1713.292	-4.604653835
1713.208	-4.575345828
1713.125	-4.565442923
1713.042	-4.532157566
1712.958	-4.354474473
1712.875	-4.342032859
1712.792	-4.319791412
1712.708	-4.225813872
1712.625	-4.38649807
1712.542	-4.432813528
1712.458	-4.501378097
1712.375	-4.594256433
1712.292	-4.591061115
1712.208	-4.562790482
1712.125	-4.548446099
1712.042	-4.573799907
1711.958	-4.557955946
1711.875	-4.501936626
1711.792	-4.456660676
1711.708	-4.415328859
1711.625	-4.479392201
1711.542	-4.568773651
1711.458	-4.693217281
1711.375	-4.633646534
1711.292	-4.740087986
1711.208	-4.698415589
1711.125	-4.696795727
1711.042	-4.692246983
1710.958	-4.572440044
1710.875	-4.565459401
1710.792	-4.545936173
1710.708	-4.469292505
1710.625	-4.622956752
1710.542	-4.617612076
1710.458	-4.682404215
1710.375	-4.764239608
1710.292	-4.934781075
1710.208	-4.891150283
1710.125	-4.848038906
1710.042	-4.786285973
1709.958	-4.714469376
1709.875	-4.657818917
1709.792	-4.629112194
1709.708	-4.600825483
1709.625	-4.635456191
1709.542	-4.663520179
1709.458	-4.839439278
1709.375	-5.030508768
1709.292	-5.163714886
1709.208	-5.005152559
1709.125	-4.932365501
1709.042	-4.957107544
1708.958	-4.863098333
1708.875	-4.70985971
1708.792	-4.734427452
1708.708	-4.635463815
1708.625	-4.646750201
1708.542	-4.658036586
1708.458	-4.722143322
1708.375	-4.836725071
1708.292	-4.95130682
1708.208	-4.902525489
1708.125	-4.838889419
1708.042	-4.730163284
1707.958	-4.637238633
1707.875	-4.562061958
1707.792	-4.475334489
1707.708	-4.385455337
1707.625	-4.509621821
1707.542	-4.562323093
1707.458	-4.61818008
1707.375	-4.681355471
1707.292	-4.863909721
1707.208	-4.841105348
1707.125	-4.821632627
1707.042	-4.811099275
1706.958	-4.732080022
1706.875	-4.587518928
1706.792	-4.381584459
1706.708	-4.155949454
1706.625	-4.344147298
1706.542	-4.583194065
1706.458	-4.686910179
1706.375	-4.773598513
1706.292	-4.849045753
1706.208	-4.72817005
1706.125	-4.653073949
1706.042	-4.707505541
1705.958	-4.69049494
1705.875	-4.603567931
1705.792	-4.503665745
1705.708	-4.400244506
1705.625	-4.515437512
1705.542	-4.525612489
1705.458	-4.693703114
1705.375	-4.77131957
1705.292	-4.901359081
1705.208	-4.851689367
1705.125	-4.687901753
1705.042	-4.531261444
1704.958	-4.474692706
1704.875	-4.480102897
1704.792	-4.431228214
1704.708	-4.344016847
1704.625	-4.441899567
1704.542	-4.531632977
1704.458	-4.665876115
1704.375	-4.813110209
1704.292	-4.871895313
1704.208	-4.833512793
1704.125	-4.727516075
1704.042	-4.638812872
1703.958	-4.571243386
1703.875	-4.539948507
1703.792	-4.525579119
1703.708	-4.460159815
1703.625	-4.519382233
1703.542	-4.645568109
1703.458	-4.697981659
1703.375	-4.674925752
1703.292	-4.710290432
1703.208	-4.649291691
1703.125	-4.613052739
1703.042	-4.578131629
1702.958	-4.44472009
1702.875	-4.452019855
1702.792	-4.495221991
1702.708	-4.356366001
1702.625	-4.488315909
1702.542	-4.562560558
1702.458	-4.65691675
1702.375	-4.745041555
1702.292	-4.787398815
1702.208	-4.765038955
1702.125	-4.772822644
1702.042	-4.787541678
1701.958	-4.7522688
1701.875	-4.757322537
1701.792	-4.65927742
1701.708	-4.393635899
1701.625	-4.512027105
1701.542	-4.652431498
1701.458	-4.706662102
1701.375	-4.790976863
1701.292	-4.831733704
1701.208	-4.728131019
1701.125	-4.643077876
1701.042	-4.608608714
1700.958	-4.594282294
1700.875	-4.600120144
1700.792	-4.519538556
1700.708	-4.41125195
1700.625	-4.528871415
1700.542	-4.839511564
1700.458	-5.022389679
1700.375	-5.004620591
1700.292	-5.069104195
1700.208	-5.004723122
1700.125	-4.95867303
1700.042	-4.881947085
1699.958	-4.6348227
1699.875	-4.570059957
1699.792	-4.551032432
1699.708	-4.536268956
1699.625	-4.539074162
1699.542	-4.656197071
1699.458	-5.062854904
1699.375	-5.004762639
1699.292	-5.192426205
1699.208	-4.965300565
1699.125	-4.97426855
1699.042	-4.711225078
1698.958	-4.555171162
1698.875	-4.547451326
1698.792	-4.491168899
1698.708	-4.443234729
1698.625	-4.680972432
1698.542	-4.663412433
1698.458	-4.667339316
1698.375	-4.753685634
1698.292	-4.778520584
1698.208	-4.649103128
1698.125	-4.521226357
1698.042	-4.474074203
1697.958	-4.466711392
1697.875	-4.453326067
1697.792	-4.428010148
1697.708	-4.404304383
1697.625	-4.568318107
1697.542	-4.567476273
1697.458	-4.840181098
1697.375	-4.932331889
1697.292	-5.025160313
1697.208	-4.917625754
1697.125	-4.918430486
1697.042	-4.925466853
1696.958	-4.677819932
1696.875	-4.566794261
1696.792	-4.470333038
1696.708	-4.348115055
1696.625	-4.422312728
1696.542	-4.471039772
1696.458	-4.794593671
1696.375	-4.896259921
1696.292	-4.993157864
1696.208	-4.848150077
1696.125	-4.764861622
1696.042	-4.695044882
1695.958	-4.521818448
1695.875	-4.510198887
1695.792	-4.509383137
1695.708	-4.469743015
1695.625	-4.673943561
1695.542	-4.711434174
1695.458	-4.715756009
1695.375	-4.706530375
1695.292	-4.911186934
1695.208	-4.682839358
1695.125	-4.648481593
1695.042	-4.606496811
1694.958	-4.531295573
1694.875	-4.497581362
1694.792	-4.51995673
1694.708	-4.325723765
1694.625	-4.420906252
1694.542	-4.576937469
1694.458	-4.806958256
1694.375	-4.85013757
1694.292	-4.99639225
1694.208	-4.83191583
1694.125	-4.700701834
1694.042	-4.660934108
1693.958	-4.618142432
1693.875	-4.573385216
1693.792	-4.539401411
1693.708	-4.508888468
1693.625	-4.526175925
1693.542	-4.582068158
1693.458	-4.842649691
1693.375	-4.948122923
1693.292	-5.052303314
1693.208	-4.913792866
1693.125	-4.82502706
1693.042	-4.87675835
1692.958	-4.871594635
1692.875	-4.810552988
1692.792	-4.673957582
1692.708	-4.51568992
1692.625	-4.788485886
1692.542	-4.6996208
1692.458	-4.64289781
1692.375	-4.706454278
1692.292	-4.860562325
1692.208	-4.758601761
1692.125	-4.619982953
1692.042	-4.610073284
1691.958	-4.607732903
1691.875	-4.640907562
1691.792	-4.535737655
1691.708	-4.469002472
1691.625	-4.614642462
1691.542	-4.696330783
1691.458	-4.729940612
1691.375	-4.748198255
1691.292	-4.801854134
1691.208	-4.799161791
1691.125	-4.796501499
1691.042	-4.771556594
1690.958	-4.735170185
1690.875	-4.695164429
1690.792	-4.647245801
1690.708	-4.600623548
1690.625	-4.718377743
1690.542	-4.732537293
1690.458	-4.856282878
1690.375	-5.022326755
1690.292	-5.032269955
1690.208	-4.993463715
1690.125	-4.990039251
1690.042	-4.993808772
1689.958	-4.789243294
1689.875	-4.646104254
1689.792	-4.553623041
1689.708	-4.509783117
1689.625	-4.686525069
1689.542	-4.803643703
1689.458	-4.922174695
1689.375	-5.03319397
1689.292	-5.092714787
1689.208	-5.014170051
1689.125	-5.007651763
1689.042	-4.876717159
1688.958	-4.735531302
1688.875	-4.599381361
1688.792	-4.390671946
1688.708	-4.358321206
1688.625	-4.447328087
1688.542	-4.590582078
1688.458	-4.622459052
1688.375	-4.615562048
1688.292	-4.868993282
1688.208	-4.72684047
1688.125	-4.745680526
1688.042	-4.802301884
1687.958	-4.802005516
1687.875	-4.528049345
1687.792	-4.571399212
1687.708	-4.408600702
1687.625	-4.423659004
1687.542	-4.488000402
1687.458	-4.652271022
1687.375	-4.742841526
1687.292	-4.798609734
1687.208	-4.731658516
1687.125	-4.763126334
1687.042	-4.709276676
1686.958	-4.544873217
1686.875	-4.360748275
1686.792	-4.529869557
1686.708	-4.409237107
1686.625	-4.483386746
1686.542	-4.472509384
1686.458	-4.547489042
1686.375	-4.741003111
1686.292	-4.957449913
1686.208	-4.865208099
1686.125	-4.825237992
1686.042	-4.803110195
1685.958	-4.821782197
1685.875	-4.84520496
1685.792	-4.722723839
1685.708	-4.669735436
1685.625	-4.719816055
1685.542	-4.844675562
1685.458	-4.970577686
1685.375	-5.046856831
1685.292	-5.054389954
1685.208	-5.02142785
1685.125	-4.996774244
1685.042	-4.781427383
1684.958	-4.755264773
1684.875	-4.72829558
1684.792	-4.840673447
1684.708	-4.669659599
1684.625	-4.817772894
1684.542	-4.865558147
1684.458	-4.995741834
1684.375	-4.97409863
1684.292	-5.000589371
1684.208	-4.944433945
1684.125	-4.903474764
1684.042	-4.839636208
1683.958	-4.644896202
1683.875	-4.645364951
1683.792	-4.626696173
1683.708	-4.51131308
1683.625	-4.623337841
1683.542	-4.701565742
1683.458	-4.83739721
1683.375	-4.8436431
1683.292	-4.9239645
1683.208	-4.735372594
1683.125	-4.569580657
1683.042	-4.621781826
1682.958	-4.443962497
1682.875	-4.586298517
1682.792	-4.448087215
1682.708	-4.31917904
1682.625	-4.478619288
1682.542	-4.580403328
1682.458	-4.53944233
1682.375	-4.671605312
1682.292	-4.726921558
1682.208	-4.617887615
1682.125	-4.690690495
1682.042	-4.4202981
1681.958	-4.544292522
1681.875	-4.469731061
1681.792	-4.575798035
1681.708	-4.388380407
1681.625	-4.456496435
1681.542	-4.586687565
1681.458	-4.853835838
1681.375	-4.992450098
1681.292	-5.006320953
1681.208	-4.735983693
1681.125	-4.693058707
1681.042	-4.707731247
1680.958	-4.660374162
1680.875	-4.578188632
1680.792	-4.612827301
1680.708	-4.569600141
1680.625	-4.655464516
1680.542	-4.714185881
1680.458	-4.803943625
1680.375	-4.903819588
1680.292	-4.924611568
1680.208	-4.845895435
1680.125	-4.617560976
1680.042	-4.765915394
1679.958	-4.681232486
1679.875	-4.689756131
1679.792	-4.456385612
1679.708	-4.432117615
1679.625	-4.590684013
1679.542	-4.594674413
